iso,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_WRL,,World,2021/1/7,88275244.0,891660.0,662438.429,1962396.0,15130.0,11668.714,11209.604,113.227,84.12,249.19400000000002,1.921,1.482,1.09,,,,,,,,,,,,,,,,,,17795583.0,12205579.0,2524.0,2.0,1244201.0,1109696.0,0.23,0.15,0.0,0.0,141.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/8,89086346.0,811102.0,697437.429,1977577.0,15181.0,12400.857,11312.601,102.99799999999999,88.564,251.122,1.9280000000000002,1.575,1.09,,,,,,,,,,,,,,,,,,19227924.0,13504143.0,3634.0,2.0,1432341.0,1297105.0,0.24,0.17,0.0,0.0,165.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/9,89844770.0,758424.0,722152.0,1990605.0,13028.0,13092.0,11408.909,96.30799999999999,91.70200000000001,252.77599999999998,1.6540000000000001,1.662,1.07,,,,,,,,,,,,,,,,,,24154412.0,13802508.0,4732.0,2.0,4926488.0,1663682.0,0.31,0.18,0.0,0.0,211.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/10,90432846.0,588076.0,731609.1429999999,1999287.0,8682.0,13243.428999999998,11483.586000000001,74.67699999999999,92.90299999999999,253.87900000000002,1.102,1.682,1.05,,,,,,,,,,,,,,,,,,25768419.0,15789342.0,652255.0,2.0,1614007.0,1805622.0,0.33,0.2,0.01,0.0,229.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/11,91049721.0,616875.0,741017.1429999999,2009593.0,10306.0,13270.428999999998,11561.92,78.334,94.098,255.188,1.3090000000000002,1.685,1.04,,,,,,,,,,,,,,,,,,28884192.0,18763476.0,692478.0,2.0,3115773.0,2133578.0,0.37,0.24,0.01,0.0,271.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/12,91746984.0,697263.0,735425.1429999999,2026795.0,17202.0,13514.714,11650.461000000001,88.542,93.38799999999999,257.372,2.184,1.716,1.02,,,,,,,,,,,,,,,,,,30151755.0,19859013.0,745541.0,2.0,1267563.0,2089463.0,0.38,0.25,0.01,0.0,265.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/13,92494681.0,747697.0,730156.714,2043662.0,16867.0,13770.857,11745.407,94.946,92.719,259.514,2.142,1.749,1.0,,,,,,,,,,,,,,,,,,33608559.0,21101563.0,822557.0,2.0,3456804.0,2436740.0,0.43,0.27,0.01,0.0,309.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/14,93252690.0,758009.0,711063.714,2059310.0,15648.0,13844.857,11841.663,96.256,90.294,261.501,1.9869999999999999,1.758,0.99,,,,,,,,,,,,,,,,,,36094391.0,22578573.0,2246401.0,2.0,2485832.0,2614115.0,0.46,0.29,0.03,0.0,332.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/15,94023110.0,770420.0,705252.0,2074473.0,15163.0,13842.286,11939.493999999999,97.83200000000001,89.556,263.426,1.925,1.758,0.98,,,,,,,,,,,,,,,,,,38853559.0,24551747.0,2564026.0,2.0,2759168.0,2803662.0,0.49,0.31,0.03,0.0,356.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/16,94668386.0,645276.0,689088.0,2088073.0,13600.0,13924.0,12021.435,81.94,87.50399999999999,265.153,1.7269999999999999,1.768,0.96,,,,,,,,,,,,,,,,,,40026351.0,25393111.0,2595453.0,2.0,1172792.0,2267420.0,0.51,0.32,0.03,0.0,288.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/17,95196057.0,527671.0,680458.714,2097083.0,9010.0,13970.857,12088.441,67.006,86.40799999999999,266.297,1.1440000000000001,1.774,0.95,,,,,,,,,,,,,,,,,,40788407.0,26001825.0,2710798.0,2.0,762056.0,2145713.0,0.52,0.33,0.03,0.0,272.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/18,95708097.0,512040.0,665482.286,2106795.0,9712.0,13886.0,12153.462,65.021,84.506,267.531,1.2329999999999999,1.7630000000000001,0.94,,,,,,,,,,,,,,,,,,42364943.0,27168742.0,2880775.0,2.0,1576536.0,1925822.0,0.54,0.35,0.04,0.0,245.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/19,96305555.0,597458.0,651224.429,2123744.0,16949.0,13849.857,12229.33,75.868,82.696,269.683,2.1519999999999997,1.7590000000000001,0.93,,,,,,,,,,,,,,,,,,47477204.0,31393764.0,3521035.0,2.0,5112261.0,2475064.0,0.6,0.4,0.04,0.0,314.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/20,97000480.0,694925.0,643685.571,2141722.0,17978.0,14008.571000000002,12317.575,88.245,81.738,271.966,2.283,1.7790000000000001,0.92,,,,,,,,,,,,,,,,,,55007349.0,33488544.0,3935480.0,2.0,7530145.0,3056970.0,0.7,0.43,0.05,0.0,388.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/21,97655274.0,654794.0,628940.571,2158879.0,17157.0,14224.143,12400.723999999998,83.149,79.866,274.145,2.1790000000000003,1.806,0.92,,,,,,,,,,,,,,,,,,58022827.0,35757886.0,4490761.0,3.0,3015478.0,3132634.0,0.74,0.45,0.06,0.0,398.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/22,98312659.0,657385.0,612792.714,2175072.0,16193.0,14371.286,12484.202,83.478,77.815,276.20099999999996,2.056,1.825,0.92,,,,,,,,,,,,,,,,,,61738844.0,38705307.0,5030404.0,3.0,3716017.0,3269326.0,0.78,0.49,0.06,0.0,415.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/23,98884280.0,571621.0,602270.571,2188867.0,13795.0,14399.143,12556.788999999999,72.587,76.479,277.953,1.7519999999999998,1.828,0.92,,,,,,,,,,,,,,,,,,64865332.0,41164115.0,5466524.0,3.0,3126488.0,3548426.0,0.82,0.52,0.07,0.0,451.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/24,99336248.0,451968.0,591455.8570000001,2198076.0,9209.0,14427.571000000002,12614.181999999999,57.393,75.10600000000001,279.122,1.169,1.8319999999999999,0.91,,,,,,,,,,,,,,,,,,67244512.0,43098484.0,5901203.0,3.0,2379180.0,3779444.0,0.85,0.55,0.07,0.0,480.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/25,99824475.0,488227.0,588054.0,2209262.0,11186.0,14638.143,12676.178999999998,61.997,74.67399999999999,280.54200000000003,1.42,1.859,0.91,,,,,,,,,,,,,,,,,,69933117.0,45220270.0,6410114.0,3.0,2688605.0,3938311.0,0.89,0.57,0.08,0.0,500.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/26,100377715.0,553240.0,581737.1429999999,2226804.0,17542.0,14722.857,12746.431999999999,70.253,73.872,282.77,2.228,1.87,0.9,,,,,,,,,,,,,,,,,,72532129.0,46988496.0,6967253.0,7.0,2599012.0,3579275.0,0.92,0.6,0.09,0.0,455.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/27,100977403.0,599688.0,568131.8570000001,2243950.0,17146.0,14604.0,12822.583,76.15100000000001,72.14399999999999,284.947,2.177,1.854,0.9,,,,,,,,,,,,,,,,,,83628618.0,49360970.0,7678188.0,7.0,11096489.0,4088753.0,1.06,0.63,0.1,0.0,519.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/28,101589349.0,611946.0,562010.714,2261109.0,17159.0,14604.286,12900.291000000001,77.708,71.367,287.126,2.1790000000000003,1.855,0.9,,,,,,,,,,,,,,,,,,87942417.0,52281697.0,8627731.0,7.0,4313799.0,4274227.0,1.12,0.66,0.11,0.0,543.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/29,102179998.0,590649.0,552477.0,2276618.0,15509.0,14506.571000000002,12975.294,75.003,70.156,289.096,1.969,1.8419999999999999,0.89,,,,,,,,,,,,,,,,,,92177337.0,55142091.0,9544899.0,7.0,4234920.0,4348356.0,1.17,0.7,0.12,0.0,552.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/30,102697629.0,517631.0,544764.1429999999,2290154.0,13536.0,14469.571000000002,13041.026000000002,65.73100000000001,69.17699999999999,290.814,1.719,1.837,0.89,,,,,,,,,,,,,,,,,,95992018.0,57813431.0,10362081.0,7.0,3814681.0,4446669.0,1.22,0.73,0.13,0.0,565.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/1/31,103082202.0,384573.0,535136.286,2298826.0,8672.0,14392.857,13089.86,48.835,67.954,291.916,1.101,1.828,0.88,,,,,,,,,,,,,,,,,,100149244.0,59933656.0,11083536.0,7.0,4157226.0,4700676.0,1.27,0.76,0.14,0.0,597.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/1,103523498.0,441296.0,528431.8570000001,2309482.0,10656.0,14317.143,13145.898000000001,56.038000000000004,67.10300000000001,293.269,1.3530000000000002,1.818,0.88,,,,,,,,,,,,,,,,,,103162479.0,61891407.0,11789268.0,8.0,3013235.0,4747052.0,1.31,0.79,0.15,0.0,603.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/2,103980458.0,456960.0,514677.571,2324755.0,15273.0,13993.0,13203.925,58.027,65.35600000000001,295.20799999999997,1.939,1.777,0.87,,,,,,,,,,,,,,,,,,105802112.0,63615002.0,12409591.0,8.0,2639633.0,4752855.0,1.34,0.81,0.16,0.0,604.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/3,104503878.0,523420.0,503782.143,2340825.0,16070.0,13839.286,13270.391000000001,66.46600000000001,63.973,297.249,2.041,1.757,0.86,,,,,,,,,,,,,,,,,,116718126.0,66007266.0,13395991.0,8.0,10916014.0,4727073.0,1.48,0.84,0.17,0.0,600.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/4,104970751.0,466873.0,483057.429,2353678.0,12853.0,13224.143,13329.677,59.286,61.341,298.881,1.632,1.679,0.86,,,,,,,,,,,,,,,,,,121427617.0,69067962.0,14567490.0,9.0,4709491.0,4783600.0,1.54,0.88,0.18,0.0,607.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/5,105503213.0,532462.0,474745.0,2370849.0,17171.0,13461.571000000002,13397.292,67.615,60.285,301.062,2.18,1.709,0.86,,,,,,,,,,,,,,,,,,125724184.0,71974464.0,15618807.0,9.0,4296567.0,4792407.0,1.6,0.91,0.2,0.0,609.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/6,105881720.0,378507.0,454870.143,2381290.0,10441.0,13019.428999999998,13445.356000000002,48.065,57.762,302.387,1.3259999999999998,1.653,0.86,,,,,,,,,,,,,,,,,,130108125.0,74871718.0,16726307.0,9.0,4383941.0,4873730.0,1.65,0.95,0.21,0.0,619.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/7,106281639.0,399919.0,457062.429,2389563.0,8273.0,12962.428999999998,13496.14,50.784,58.04,303.438,1.051,1.646,0.87,,,,,,,,,,,,,,,,,,133511695.0,77114319.0,17956281.0,9.0,3403570.0,4766064.0,1.7,0.98,0.23,0.0,605.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/8,106593011.0,311372.0,438501.857,2398424.0,8861.0,12706.0,13535.678999999998,39.539,55.683,304.563,1.125,1.6130000000000002,0.86,,,,,,,,,,,,,,,,,,136817747.0,79269544.0,18775495.0,9.0,3306052.0,4807895.0,1.74,1.01,0.24,0.0,611.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/9,107019784.0,426773.0,434189.429,2414533.0,16109.0,12825.428999999998,13589.873,54.193999999999996,55.135,306.60900000000004,2.046,1.629,0.87,,,,,,,,,,,,,,,,,,149610321.0,81644775.0,19666465.0,10.0,12792574.0,6258316.0,1.9,1.04,0.25,0.0,795.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/10,107456125.0,436341.0,421749.571,2428451.0,13918.0,12518.0,13645.282,55.409,53.556000000000004,308.376,1.767,1.59,0.86,,,,,,,,,,,,,,,,,,154503830.0,84876559.0,20929323.0,10.0,4893509.0,5397958.0,1.96,1.08,0.27,0.0,685.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/11,107897906.0,441781.0,418165.0,2442157.0,13706.0,12639.857,13701.381000000001,56.099,53.101000000000006,310.117,1.74,1.605,0.86,,,,,,,,,,,,,,,,,,159423817.0,88073650.0,22389424.0,10.0,4919987.0,5428029.0,2.02,1.12,0.28,0.0,689.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/12,108326776.0,428870.0,403366.143,2455311.0,13154.0,12066.0,13755.841,54.46,51.221000000000004,311.78700000000003,1.67,1.5319999999999998,0.87,,,,,,,,,,,,,,,,,,165082269.0,94361346.0,24202946.0,10.0,5658452.0,5622584.0,2.1,1.2,0.31,0.0,714.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/13,108701388.0,374612.0,402809.714,2465655.0,10344.0,12052.143,13803.411,47.57,51.151,313.1,1.314,1.53,0.87,,,,,,,,,,,,,,,,,,170153309.0,97489834.0,25730640.0,10.0,5071040.0,5720741.0,2.16,1.24,0.33,0.0,726.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/14,108996570.0,295182.0,387847.286,2472324.0,6669.0,11823.0,13840.895,37.484,49.251000000000005,313.947,0.847,1.501,0.88,,,,,,,,,,,,,,,,,,173928675.0,99905733.0,27223863.0,10.0,3775366.0,5773854.0,2.21,1.27,0.35,0.0,733.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/15,109279887.0,283317.0,383839.429,2479737.0,7413.0,11616.143,13876.871000000001,35.977,48.742,314.889,0.941,1.475,0.88,,,,,,,,,,,,,,,,,,177064217.0,101985716.0,27914672.0,10.0,3135542.0,5749496.0,2.25,1.3,0.35,0.0,730.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/16,109627491.0,347604.0,372529.571,2491296.0,11559.0,10966.143,13921.011999999999,44.14,47.306000000000004,316.356,1.4680000000000002,1.393,0.89,,,,,,,,,,,,,,,,,,182864985.0,105730803.0,29609821.0,10.0,5800768.0,4750666.0,2.32,1.34,0.38,0.0,603.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/17,110022607.0,395116.0,366640.286,2503170.0,11874.0,10674.143,13971.185,50.174,46.558,317.86400000000003,1.508,1.355,0.9,,,,,,,,,,,,,,,,,,187778748.0,108856821.0,31153146.0,11.0,4913763.0,4753560.0,2.38,1.38,0.4,0.0,604.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/18,110427639.0,405032.0,361390.429,2514958.0,11788.0,10400.143,14022.618,51.433,45.891000000000005,319.361,1.4969999999999999,1.321,0.92,,,,,,,,,,,,,,,,,,194004121.0,112633613.0,32955761.0,12.0,6225373.0,4940043.0,2.46,1.43,0.42,0.0,627.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/19,110839002.0,411363.0,358889.429,2526711.0,11753.0,10200.0,14074.855,52.236999999999995,45.573,320.85400000000004,1.492,1.295,0.93,,,,,,,,,,,,,,,,,,199544003.0,118302652.0,35166003.0,12.0,5539882.0,4923105.0,2.53,1.5,0.45,0.0,625.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/20,111210976.0,371974.0,358512.571,2535583.0,8872.0,9989.714,14122.09,47.235,45.526,321.98,1.127,1.2690000000000001,0.95,,,,,,,,,,,,,,,,,,204146542.0,121201766.0,36724565.0,12.0,4602539.0,4856176.0,2.59,1.54,0.47,0.0,617.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/21,111526272.0,315296.0,361386.0,2542032.0,6449.0,9958.286,14162.128,40.038000000000004,45.89,322.79900000000004,0.8190000000000001,1.265,0.96,,,,,,,,,,,,,,,,,,207487031.0,123221164.0,38244944.0,12.0,3340489.0,4794051.0,2.63,1.56,0.49,0.0,609.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/22,111813444.0,287172.0,361936.714,2549449.0,7417.0,9958.857,14198.594,36.466,45.96,323.741,0.9420000000000001,1.265,0.97,,,,,,,,,,,,,,,,,,211210946.0,125578017.0,39471906.0,14.0,3723915.0,4878104.0,2.68,1.59,0.5,0.0,619.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/23,112201988.0,388544.0,367785.286,2561152.0,11703.0,9979.429,14247.933,49.339,46.703,325.22700000000003,1.486,1.2670000000000001,0.99,,,,,,,,,,,,,,,,,,215760710.0,131016576.0,43011788.0,16.0,4549764.0,4699389.0,2.74,1.66,0.55,0.0,597.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/24,112647235.0,445247.0,374946.857,2573578.0,12426.0,10058.286,14304.473,56.54,47.613,326.805,1.578,1.2770000000000001,1.0,,,,,,,,,,,,,,,,,,221294429.0,134686642.0,44677727.0,18.0,5533719.0,4787954.0,2.81,1.71,0.57,0.0,608.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/25,113095208.0,447973.0,381081.286,2584214.0,10636.0,9893.714,14361.358999999999,56.886,48.391000000000005,328.156,1.351,1.256,1.0,,,,,,,,,,,,,,,,,,227464634.0,138453837.0,46838667.0,21.0,6170205.0,4780073.0,2.89,1.76,0.59,0.0,607.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/26,113538522.0,443314.0,385645.714,2594933.0,10719.0,9746.0,14417.653,56.294,48.971000000000004,329.517,1.361,1.238,1.0,,,,,,,,,,,,,,,,,,233883622.0,142392081.0,49154049.0,24.0,6418988.0,4905660.0,2.97,1.81,0.62,0.0,623.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/27,113928912.0,390390.0,388276.571,2603567.0,8634.0,9712.0,14467.226,49.574,49.305,330.61300000000006,1.0959999999999999,1.2329999999999999,1.0,,,,,,,,,,,,,,,,,,239452275.0,145699882.0,51096896.0,24.0,5568653.0,5043676.0,3.04,1.85,0.65,0.0,640.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/2/28,114232905.0,303993.0,386661.857,2609779.0,6212.0,9678.143,14505.829,38.602,49.1,331.402,0.789,1.229,0.99,,,,,,,,,,,,,,,,,,255711601.0,148713406.0,52602484.0,38.0,16259326.0,6889224.0,3.25,1.89,0.67,0.0,875.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/3/1,114536000.0,303095.0,388936.571,2617631.0,7852.0,9740.286,14544.317,38.488,49.388999999999996,332.399,0.997,1.237,1.0,,,,,,,,,,,,,,,,,,260759285.0,152115014.0,54050322.0,38.0,5047684.0,7078334.0,3.31,1.93,0.69,0.0,899.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/3/2,114846209.0,310209.0,377745.857,2627978.0,10347.0,9546.571,14583.708999999999,39.391999999999996,47.968,333.713,1.314,1.212,1.0,,,,,,,,,,,,,,,,,,271292782.0,159699136.0,56744573.0,39.0,10533497.0,7933153.0,3.45,2.03,0.72,0.0,1007.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/3/3,115287105.0,440896.0,377124.286,2639715.0,11737.0,9448.143,14639.696000000002,55.986999999999995,47.888999999999996,335.20300000000003,1.49,1.2,1.01,,,,,,,,,,,,,,,,,,278547083.0,164630311.0,58911510.0,40.0,7254301.0,8178951.0,3.54,2.09,0.75,0.0,1039.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/3/4,115740642.0,453537.0,377919.143,2649986.0,10271.0,9396.0,14697.288,57.592,47.99,336.50800000000004,1.304,1.193,1.03,,,,,,,,,,,,,,,,,,287038679.0,170360503.0,61350126.0,43.0,8491596.0,8510578.0,3.64,2.16,0.78,0.0,1081.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/3/5,116188164.0,447522.0,378520.286,2660681.0,10695.0,9392.571,14754.117,56.828,48.066,337.866,1.358,1.193,1.04,,,,,,,,,,,,,,,,,,295270582.0,176135195.0,63651670.0,48.0,8231903.0,8769566.0,3.75,2.24,0.81,0.0,1114.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2021/3/6,116599407.0,411243.0,381499.286,2668776.0,8095.0,9315.571,14806.338,52.222,48.445,338.894,1.028,1.183,1.05,,,,,,,,,,,,,,,,,,302774445.0,181200668.0,65765358.0,51.0,7503863.0,9046024.0,3.84,2.3,0.84,0.0,1149.0,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
